_id,TOTAL,fechaFactura,Client.DNI,Client.Name,Client.Surname,traficoMinutos
ObjectId(5e13d8e9054a095daa7afced),30.75,2017-05-03,85690601F,Lucina,Sanz,4.48
ObjectId(5e13d8e9054a095daa7afcee),30.75,2017-05-03,85690601F,Lucina,Sanz,98.01
ObjectId(5e13d8e9054a095daa7afcef),36.55,2017-05-03,19717088Q,Francisca Fatima,Antezana,125.44
ObjectId(5e13d8e9054a095daa7afcf0),36.55,2017-05-03,19717088Q,Francisca Fatima,Antezana,150.48
ObjectId(5e13d8e9054a095daa7afcf1),36.55,2017-05-03,19717088Q,Francisca Fatima,Antezana,0.48
ObjectId(5e13d8e9054a095daa7afcf2),36.55,2017-05-03,19717088Q,Francisca Fatima,Antezana,101.92
ObjectId(5e13d8e9054a095daa7afcf3),36.55,2017-05-03,19717088Q,Francisca Fatima,Antezana,101
ObjectId(5e13d8e9054a095daa7afcf4),36.55,2017-05-03,19717088Q,Francisca Fatima,Antezana,107.8
ObjectId(5e13d8e9054a095daa7afcf5),36.55,2017-05-03,19717088Q,Francisca Fatima,Antezana,114.84
ObjectId(5e13d8e9054a095daa7afcf6),60.25,2017-05-03,29910433Z,Inmaculada,Cabello-Galvez,92.07
ObjectId(5e13d8e9054a095daa7afcf7),60.25,2017-05-03,29910433Z,Inmaculada,Cabello-Galvez,109
ObjectId(5e13d8e9054a095daa7afcf8),60.25,2017-05-03,29910433Z,Inmaculada,Cabello-Galvez,102.96
ObjectId(5e13d8e9054a095daa7afcf9),60.25,2017-05-03,29910433Z,Inmaculada,Cabello-Galvez,3.52
ObjectId(5e13d8e9054a095daa7afcfa),60.25,2017-05-03,29910433Z,Inmaculada,Cabello-Galvez,95.06
ObjectId(5e13d8e9054a095daa7afcfb),60.25,2017-05-03,29910433Z,Inmaculada,Cabello-Galvez,86
ObjectId(5e13d8e9054a095daa7afcfc),60.25,2017-05-03,29910433Z,Inmaculada,Cabello-Galvez,118.58
ObjectId(5e13d8e9054a095daa7afcfd),60.25,2017-05-03,29910433Z,Inmaculada,Cabello-Galvez,98.01
ObjectId(5e13d8e9054a095daa7afcfe),60.25,2017-05-03,29910433Z,Inmaculada,Cabello-Galvez,125
ObjectId(5e13d8e9054a095daa7afcff),60.25,2017-05-03,29910433Z,Inmaculada,Cabello-Galvez,112.7
ObjectId(5e13d8e9054a095daa7afd00),60.25,2017-05-03,29910433Z,Inmaculada,Cabello-Galvez,79
ObjectId(5e13d8e9054a095daa7afd01),60.25,2017-05-03,29910433Z,Inmaculada,Cabello-Galvez,171.27
ObjectId(5e13d8e9054a095daa7afd02),60.25,2017-05-03,29910433Z,Inmaculada,Cabello-Galvez,115.64
ObjectId(5e13d8e9054a095daa7afd03),60.25,2017-05-03,29910433Z,Inmaculada,Cabello-Galvez,122.5
ObjectId(5e13d8e9054a095daa7afd04),60.25,2017-05-03,29910433Z,Inmaculada,Cabello-Galvez,113
ObjectId(5e13d8e9054a095daa7afd05),60.25,2017-05-03,29910433Z,Inmaculada,Cabello-Galvez,99
ObjectId(5e13d8e9054a095daa7afd06),28.65,2017-05-03,33238859H,Maria del Cielo,Schmitt,5.5600000000000005
ObjectId(5e13d8e9054a095daa7afd07),28.65,2017-05-03,33238859H,Maria del Cielo,Schmitt,105.84
ObjectId(5e13d8e9054a095daa7afd08),28.65,2017-05-03,33238859H,Maria del Cielo,Schmitt,101.97
ObjectId(5e13d8e9054a095daa7afd09),28.65,2017-05-03,33238859H,Maria del Cielo,Schmitt,109.75999999999999
ObjectId(5e13d8e9054a095daa7afd0a),28.65,2017-05-03,33238859H,Maria del Cielo,Schmitt,65.8
ObjectId(5e13d8e9054a095daa7afd0b),28.65,2017-05-03,33238859H,Maria del Cielo,Schmitt,3.6
ObjectId(5e13d8e9054a095daa7afd0c),39.6,2017-05-03,44444457Q,Regina Virginia,"[""Vilca"",""Solano-Ledesma""]",89
ObjectId(5e13d8e9054a095daa7afd0d),39.6,2017-05-03,44444457Q,Regina Virginia,"[""Vilca"",""Solano-Ledesma""]",2.67
ObjectId(5e13d8e9054a095daa7afd0e),39.6,2017-05-03,44444457Q,Regina Virginia,"[""Vilca"",""Solano-Ledesma""]",1.08
ObjectId(5e13d8e9054a095daa7afd0f),39.6,2017-05-03,44444457Q,Regina Virginia,"[""Vilca"",""Solano-Ledesma""]",115.64
ObjectId(5e13d8e9054a095daa7afd10),39.6,2017-05-03,44444457Q,Regina Virginia,"[""Vilca"",""Solano-Ledesma""]",81.17999999999999
ObjectId(5e13d8e9054a095daa7afd11),39.6,2017-05-03,44444457Q,Regina Virginia,"[""Vilca"",""Solano-Ledesma""]",93.1
ObjectId(5e13d8e9054a095daa7afd12),39.6,2017-05-03,44444457Q,Regina Virginia,"[""Vilca"",""Solano-Ledesma""]",121.52
ObjectId(5e13d8e9054a095daa7afd13),39.6,2017-05-03,44444457Q,Regina Virginia,"[""Vilca"",""Solano-Ledesma""]",4
ObjectId(5e13d8e9054a095daa7afd14),39.6,2017-05-03,44444457Q,Regina Virginia,"[""Vilca"",""Solano-Ledesma""]",42.18
ObjectId(5e13d8e9054a095daa7afd15),39.6,2017-05-03,44444457Q,Regina Virginia,"[""Vilca"",""Solano-Ledesma""]",180.18
ObjectId(5e13d8e9054a095daa7afd16),21.75,2017-05-03,98471075W,Teresa,Frias,95
ObjectId(5e13d8e9054a095daa7afd17),31.55,2017-05-03,70895239Q,Roman,Perales,120
ObjectId(5e13d8e9054a095daa7afd18),31.55,2017-05-03,70895239Q,Roman,Perales,102
ObjectId(5e13d8e9054a095daa7afd19),31.55,2017-05-03,70895239Q,Roman,Perales,85.14
ObjectId(5e13d8e9054a095daa7afd1a),31.55,2017-05-03,70895239Q,Roman,Perales,1.92
ObjectId(5e13d8e9054a095daa7afd1b),41.5,2017-05-03,91383979B,M. Gracia,Segoviano,125
ObjectId(5e13d8e9054a095daa7afd1c),41.5,2017-05-03,91383979B,M. Gracia,Segoviano,124
ObjectId(5e13d8e9054a095daa7afd1d),41.5,2017-05-03,91383979B,M. Gracia,Segoviano,4.8
ObjectId(5e13d8e9054a095daa7afd1e),41.5,2017-05-03,91383979B,M. Gracia,Segoviano,94.05
ObjectId(5e13d8e9054a095daa7afd1f),41.5,2017-05-03,91383979B,M. Gracia,Segoviano,89
ObjectId(5e13d8e9054a095daa7afd20),41.5,2017-05-03,91383979B,M. Gracia,Segoviano,107.8
ObjectId(5e13d8e9054a095daa7afd21),41.5,2017-05-03,91383979B,M. Gracia,Segoviano,103
ObjectId(5e13d8e9054a095daa7afd22),41.5,2017-05-03,91383979B,M. Gracia,Segoviano,103
ObjectId(5e13d8e9054a095daa7afd23),27.65,2017-05-03,37820939S,M. Flavia,Mautino-Palao,138
ObjectId(5e13d8e9054a095daa7afd24),27.65,2017-05-03,37820939S,M. Flavia,Mautino-Palao,95
ObjectId(5e13d8e9054a095daa7afd25),27.65,2017-05-03,37820939S,M. Flavia,Mautino-Palao,98
ObjectId(5e13d8e9054a095daa7afd26),27.65,2017-05-03,37820939S,M. Flavia,Mautino-Palao,118.58
ObjectId(5e13d8e9054a095daa7afd27),40.55,2017-05-03,26546178S,Daniel,Cayo,105.84
ObjectId(5e13d8e9054a095daa7afd28),40.55,2017-05-03,26546178S,Daniel,Cayo,123.48
ObjectId(5e13d8e9054a095daa7afd29),40.55,2017-05-03,26546178S,Daniel,Cayo,98
ObjectId(5e13d8e9054a095daa7afd2a),40.55,2017-05-03,26546178S,Daniel,Cayo,113
ObjectId(5e13d8e9054a095daa7afd2b),40.55,2017-05-03,26546178S,Daniel,Cayo,87
ObjectId(5e13d8e9054a095daa7afd2c),40.55,2017-05-03,26546178S,Daniel,Cayo,106
ObjectId(5e13d8e9054a095daa7afd2d),40.55,2017-05-03,26546178S,Daniel,Cayo,92
ObjectId(5e13d8e9054a095daa7afd2e),40.55,2017-05-03,26546178S,Daniel,Cayo,101.92
ObjectId(5e13d8e9054a095daa7afd2f),40.55,2017-05-03,26546178S,Daniel,Cayo,110
ObjectId(5e13d8e9054a095daa7afd30),41.35,2017-05-03,61577184C,M. Serapia,Tuesta,82
ObjectId(5e13d8e9054a095daa7afd31),41.35,2017-05-03,61577184C,M. Serapia,Tuesta,135.63
ObjectId(5e13d8e9054a095daa7afd32),41.35,2017-05-03,61577184C,M. Serapia,Tuesta,101
ObjectId(5e13d8e9054a095daa7afd33),41.35,2017-05-03,61577184C,M. Serapia,Tuesta,113
ObjectId(5e13d8e9054a095daa7afd34),24.7,2017-05-03,11759011P,Paloma,�avincopa,185.22
ObjectId(5e13d8e9054a095daa7afd35),24.7,2017-05-03,11759011P,Paloma,�avincopa,1.6
ObjectId(5e13d8e9054a095daa7afd36),24.7,2017-05-03,11759011P,Paloma,�avincopa,1.07
ObjectId(5e13d8e9054a095daa7afd37),29.55,2017-05-03,54852582C,Andres,Perez,84.15
ObjectId(5e13d8e9054a095daa7afd38),41.35,2017-05-03,84921759D,Inmaculada,Aldunate,90.16
ObjectId(5e13d8e9054a095daa7afd39),41.35,2017-05-03,84921759D,Inmaculada,Aldunate,21.56
ObjectId(5e13d8e9054a095daa7afd3a),41.35,2017-05-03,84921759D,Inmaculada,Aldunate,99.99
ObjectId(5e13d8e9054a095daa7afd3b),41.35,2017-05-03,84921759D,Inmaculada,Aldunate,3.48
ObjectId(5e13d8e9054a095daa7afd3c),30.6,2017-05-03,07358503K,Luis,Valencia,3.7600000000000002
ObjectId(5e13d8e9054a095daa7afd3d),30.6,2017-05-03,07358503K,Luis,Valencia,89.1
ObjectId(5e13d8e9054a095daa7afd3e),30.6,2017-05-03,07358503K,Luis,Valencia,103.88
ObjectId(5e13d8e9054a095daa7afd3f),30.6,2017-05-03,07358503K,Luis,Valencia,101.92
ObjectId(5e13d8e9054a095daa7afd40),30.6,2017-05-03,07358503K,Luis,Valencia,113.67999999999999
ObjectId(5e13d8e9054a095daa7afd41),45.5,2017-05-03,63781372A,Daniel Jose,"[""Marchena"",""Blanco-Tafur""]",121.52
ObjectId(5e13d8e9054a095daa7afd42),45.5,2017-05-03,63781372A,Daniel Jose,"[""Marchena"",""Blanco-Tafur""]",134.26
ObjectId(5e13d8e9054a095daa7afd43),45.5,2017-05-03,63781372A,Daniel Jose,"[""Marchena"",""Blanco-Tafur""]",90
ObjectId(5e13d8e9054a095daa7afd44),45.5,2017-05-03,63781372A,Daniel Jose,"[""Marchena"",""Blanco-Tafur""]",103.95
ObjectId(5e13d8e9054a095daa7afd45),45.5,2017-05-03,63781372A,Daniel Jose,"[""Marchena"",""Blanco-Tafur""]",93.1
ObjectId(5e13d8e9054a095daa7afd46),45.5,2017-05-03,63781372A,Daniel Jose,"[""Marchena"",""Blanco-Tafur""]",94.08
ObjectId(5e13d8e9054a095daa7afd47),45.5,2017-05-03,63781372A,Daniel Jose,"[""Marchena"",""Blanco-Tafur""]",115.83
ObjectId(5e13d8e9054a095daa7afd48),45.5,2017-05-03,63781372A,Daniel Jose,"[""Marchena"",""Blanco-Tafur""]",94.08
ObjectId(5e13d8e9054a095daa7afd49),45.5,2017-05-03,63781372A,Daniel Jose,"[""Marchena"",""Blanco-Tafur""]",5.2
ObjectId(5e13d8e9054a095daa7afd4a),45.5,2017-05-03,63781372A,Daniel Jose,"[""Marchena"",""Blanco-Tafur""]",101.92
ObjectId(5e13d8e9054a095daa7afd4b),45.5,2017-05-03,63781372A,Daniel Jose,"[""Marchena"",""Blanco-Tafur""]",93
ObjectId(5e13d8e9054a095daa7afd4c),33.45,2017-05-03,02762841N,Rosa Felicia,Pa�ez,29.4
ObjectId(5e13d8e9054a095daa7afd4d),32.6,2017-05-03,32828574F,Oreste,Alcazar,11.76
ObjectId(5e13d8e9054a095daa7afd4e),32.6,2017-05-03,32828574F,Oreste,Alcazar,92.07
ObjectId(5e13d8e9054a095daa7afd4f),32.6,2017-05-03,32828574F,Oreste,Alcazar,109
ObjectId(5e13d8e9054a095daa7afd50),32.6,2017-05-03,32828574F,Oreste,Alcazar,90
ObjectId(5e13d8e9054a095daa7afd51),32.6,2017-05-03,32828574F,Oreste,Alcazar,131
ObjectId(5e13d8e9054a095daa7afd52),24.7,2017-05-03,68296734M,Carlota,Hernandez,121
ObjectId(5e13d8e9054a095daa7afd53),24.7,2017-05-03,68296734M,Carlota,Hernandez,283.14
ObjectId(5e13d8e9054a095daa7afd54),33.6,2017-05-03,27493860M,Raul,Robledo,93.06
ObjectId(5e13d8e9054a095daa7afd55),33.6,2017-05-03,27493860M,Raul,Robledo,92.12
ObjectId(5e13d8e9054a095daa7afd56),33.6,2017-05-03,27493860M,Raul,Robledo,115
ObjectId(5e13d8e9054a095daa7afd57),33.6,2017-05-03,27493860M,Raul,Robledo,76
ObjectId(5e13d8e9054a095daa7afd58),33.6,2017-05-03,27493860M,Raul,Robledo,114
ObjectId(5e13d8e9054a095daa7afd59),33.6,2017-05-03,27493860M,Raul,Robledo,122.5
ObjectId(5e13d8e9054a095daa7afd5a),24.7,2017-05-03,14143369W,Francisca Adelaida,"[""Echevarria"",""Garcia""]",80
ObjectId(5e13d8e9054a095daa7afd5b),24.7,2017-05-03,14143369W,Francisca Adelaida,"[""Echevarria"",""Garcia""]",107
ObjectId(5e13d8e9054a095daa7afd5c),24.7,2017-05-03,14143369W,Francisca Adelaida,"[""Echevarria"",""Garcia""]",89.1
ObjectId(5e13d8e9054a095daa7afd5d),30.75,2017-05-03,04848176Y,Jorge Andres,Celi-Lema,95.03999999999999
ObjectId(5e13d8e9054a095daa7afd5e),30.75,2017-05-03,04848176Y,Jorge Andres,Celi-Lema,121
ObjectId(5e13d8e9054a095daa7afd5f),30.75,2017-05-03,04848176Y,Jorge Andres,Celi-Lema,108.9
ObjectId(5e13d8e9054a095daa7afd60),30.75,2017-05-03,04848176Y,Jorge Andres,Celi-Lema,106.82
ObjectId(5e13d8e9054a095daa7afd61),30.75,2017-05-03,04848176Y,Jorge Andres,Celi-Lema,90
ObjectId(5e13d8e9054a095daa7afd62),30.75,2017-05-03,04848176Y,Jorge Andres,Celi-Lema,121.52
ObjectId(5e13d8e9054a095daa7afd63),30.6,2017-05-03,80720171S,Maria del Alba,Barrera,88
ObjectId(5e13d8e9054a095daa7afd64),30.6,2017-05-03,80720171S,Maria del Alba,Barrera,94.05
ObjectId(5e13d8e9054a095daa7afd65),30.6,2017-05-03,80720171S,Maria del Alba,Barrera,106
ObjectId(5e13d8e9054a095daa7afd66),31.6,2017-05-03,93747037A,Praxedes,"[""Camones"",""Camargo""]",97.02
ObjectId(5e13d8e9054a095daa7afd67),31.6,2017-05-03,93747037A,Praxedes,"[""Camones"",""Camargo""]",103
ObjectId(5e13d8e9054a095daa7afd68),31.6,2017-05-03,93747037A,Praxedes,"[""Camones"",""Camargo""]",4.8500000000000005
ObjectId(5e13d8e9054a095daa7afd69),31.6,2017-05-03,93747037A,Praxedes,"[""Camones"",""Camargo""]",96.03999999999999
ObjectId(5e13d8e9054a095daa7afd6a),24.8,2017-05-03,42189449C,Maria de Covadonga,Jimenez,86.24
ObjectId(5e13d8e9054a095daa7afd6b),24.8,2017-05-03,42189449C,Maria de Covadonga,Jimenez,90
ObjectId(5e13d8e9054a095daa7afd6c),24.8,2017-05-03,42189449C,Maria de Covadonga,Jimenez,90.16
ObjectId(5e13d8e9054a095daa7afd6d),24.8,2017-05-03,42189449C,Maria de Covadonga,Jimenez,126
ObjectId(5e13d8e9054a095daa7afd6e),24.8,2017-05-03,42189449C,Maria de Covadonga,Jimenez,81
ObjectId(5e13d8e9054a095daa7afd6f),24.8,2017-05-03,42189449C,Maria de Covadonga,Jimenez,112.7
ObjectId(5e13d8e9054a095daa7afd70),54.45,2017-05-03,46652092L,Maria de las Virtudes,Cuadros,3.21
ObjectId(5e13d8e9054a095daa7afd71),54.45,2017-05-03,46652092L,Maria de las Virtudes,Cuadros,132.3
ObjectId(5e13d8e9054a095daa7afd72),54.45,2017-05-03,46652092L,Maria de las Virtudes,Cuadros,98
ObjectId(5e13d8e9054a095daa7afd73),54.45,2017-05-03,46652092L,Maria de las Virtudes,Cuadros,107.8
ObjectId(5e13d8e9054a095daa7afd74),54.45,2017-05-03,46652092L,Maria de las Virtudes,Cuadros,0.96
ObjectId(5e13d8e9054a095daa7afd75),54.45,2017-05-03,46652092L,Maria de las Virtudes,Cuadros,3.54
ObjectId(5e13d8e9054a095daa7afd76),54.45,2017-05-03,46652092L,Maria de las Virtudes,Cuadros,99
ObjectId(5e13d8e9054a095daa7afd77),54.45,2017-05-03,46652092L,Maria de las Virtudes,Cuadros,120.53999999999999
ObjectId(5e13d8e9054a095daa7afd78),54.45,2017-05-03,46652092L,Maria de las Virtudes,Cuadros,137.2
ObjectId(5e13d8e9054a095daa7afd79),54.45,2017-05-03,46652092L,Maria de las Virtudes,Cuadros,101.97
ObjectId(5e13d8e9054a095daa7afd7a),54.45,2017-05-03,46652092L,Maria de las Virtudes,Cuadros,121.77
ObjectId(5e13d8e9054a095daa7afd7b),54.45,2017-05-03,46652092L,Maria de las Virtudes,Cuadros,138
ObjectId(5e13d8e9054a095daa7afd7c),54.45,2017-05-03,46652092L,Maria de las Virtudes,Cuadros,100.98
ObjectId(5e13d8e9054a095daa7afd7d),54.45,2017-05-03,46652092L,Maria de las Virtudes,Cuadros,3.78
ObjectId(5e13d8e9054a095daa7afd7e),54.45,2017-05-03,46652092L,Maria de las Virtudes,Cuadros,91
ObjectId(5e13d8e9054a095daa7afd7f),54.45,2017-05-03,46652092L,Maria de las Virtudes,Cuadros,114
ObjectId(5e13d8e9054a095daa7afd80),36.65,2017-05-03,66949234Y,Catrina,Torres,55
ObjectId(5e13d8e9054a095daa7afd81),36.65,2017-05-03,66949234Y,Catrina,Torres,114.66
ObjectId(5e13d8e9054a095daa7afd82),36.65,2017-05-03,66949234Y,Catrina,Torres,81
ObjectId(5e13d8e9054a095daa7afd83),36.65,2017-05-03,66949234Y,Catrina,Torres,97
ObjectId(5e13d8e9054a095daa7afd84),36.65,2017-05-03,66949234Y,Catrina,Torres,101
ObjectId(5e13d8e9054a095daa7afd85),36.65,2017-05-03,66949234Y,Catrina,Torres,78.4
ObjectId(5e13d8e9054a095daa7afd86),36.65,2017-05-03,66949234Y,Catrina,Torres,115
ObjectId(5e13d8e9054a095daa7afd87),36.65,2017-05-03,66949234Y,Catrina,Torres,86.24
ObjectId(5e13d8e9054a095daa7afd88),42.55,2017-05-03,19364298T,Maricruz,"[""Infante"",""Condor""]",94
ObjectId(5e13d8e9054a095daa7afd89),42.55,2017-05-03,19364298T,Maricruz,"[""Infante"",""Condor""]",107.91
ObjectId(5e13d8e9054a095daa7afd8a),42.55,2017-05-03,19364298T,Maricruz,"[""Infante"",""Condor""]",91.14
ObjectId(5e13d8e9054a095daa7afd8b),42.55,2017-05-03,19364298T,Maricruz,"[""Infante"",""Condor""]",84.15
ObjectId(5e13d8e9054a095daa7afd8c),42.55,2017-05-03,19364298T,Maricruz,"[""Infante"",""Condor""]",92.07
ObjectId(5e13d8e9054a095daa7afd8d),42.55,2017-05-03,19364298T,Maricruz,"[""Infante"",""Condor""]",124
ObjectId(5e13d8e9054a095daa7afd8e),42.55,2017-05-03,19364298T,Maricruz,"[""Infante"",""Condor""]",35.2
ObjectId(5e13d8e9054a095daa7afd8f),42.55,2017-05-03,19364298T,Maricruz,"[""Infante"",""Condor""]",96.03999999999999
ObjectId(5e13d8e9054a095daa7afd90),42.55,2017-05-03,19364298T,Maricruz,"[""Infante"",""Condor""]",95.06
ObjectId(5e13d8e9054a095daa7afd91),42.55,2017-05-03,19364298T,Maricruz,"[""Infante"",""Condor""]",2.38
ObjectId(5e13d8e9054a095daa7afd92),38.4,2017-05-03,81321347V,Francisca Modesta,Barber,1.72
ObjectId(5e13d8e9054a095daa7afd93),38.4,2017-05-03,81321347V,Francisca Modesta,Barber,123
ObjectId(5e13d8e9054a095daa7afd94),38.55,2017-05-03,05389639A,Jesus,Herbada,105.92999999999999
ObjectId(5e13d8e9054a095daa7afd95),38.55,2017-05-03,05389639A,Jesus,Herbada,176.4
ObjectId(5e13d8e9054a095daa7afd96),38.55,2017-05-03,05389639A,Jesus,Herbada,8.37
ObjectId(5e13d8e9054a095daa7afd97),38.55,2017-05-03,05389639A,Jesus,Herbada,84.28
ObjectId(5e13d8e9054a095daa7afd98),38.55,2017-05-03,05389639A,Jesus,Herbada,90.16
ObjectId(5e13d8e9054a095daa7afd99),38.55,2017-05-03,05389639A,Jesus,Herbada,108
ObjectId(5e13d8e9054a095daa7afd9a),38.55,2017-05-03,05389639A,Jesus,Herbada,112.7
ObjectId(5e13d8e9054a095daa7afd9b),38.55,2017-05-03,05389639A,Jesus,Herbada,86
ObjectId(5e13d8e9054a095daa7afd9c),20.75,2017-05-03,35597216R,Bercario,Arca,105.92999999999999
ObjectId(5e13d8e9054a095daa7afd9d),45.5,2017-05-03,64074028F,Nuno,Canales,36
ObjectId(5e13d8e9054a095daa7afd9e),45.5,2017-05-03,64074028F,Nuno,Canales,92.12
ObjectId(5e13d8e9054a095daa7afd9f),45.5,2017-05-03,64074028F,Nuno,Canales,99
ObjectId(5e13d8e9054a095daa7afda0),45.5,2017-05-03,64074028F,Nuno,Canales,98
ObjectId(5e13d8e9054a095daa7afda1),45.5,2017-05-03,64074028F,Nuno,Canales,186
ObjectId(5e13d8e9054a095daa7afda2),45.5,2017-05-03,64074028F,Nuno,Canales,98.01
ObjectId(5e13d8e9054a095daa7afda3),45.5,2017-05-03,64074028F,Nuno,Canales,100
ObjectId(5e13d8e9054a095daa7afda4),45.5,2017-05-03,64074028F,Nuno,Canales,99
ObjectId(5e13d8e9054a095daa7afda5),45.5,2017-05-03,64074028F,Nuno,Canales,132.3
ObjectId(5e13d8e9054a095daa7afda6),45.5,2017-05-03,64074028F,Nuno,Canales,117.81
ObjectId(5e13d8e9054a095daa7afda7),45.5,2017-05-03,64074028F,Nuno,Canales,96.03
ObjectId(5e13d8e9054a095daa7afda8),32.55,2017-05-03,21971283G,Ursino,Alarcon,131.67
ObjectId(5e13d8e9054a095daa7afda9),32.55,2017-05-03,21971283G,Ursino,Alarcon,67.28
ObjectId(5e13d8e9054a095daa7afdaa),32.55,2017-05-03,21971283G,Ursino,Alarcon,157
ObjectId(5e13d8e9054a095daa7afdab),32.55,2017-05-03,21971283G,Ursino,Alarcon,103.88
ObjectId(5e13d8e9054a095daa7afdac),38.65,2017-05-03,11427703S,Roberto Felix,Tuesta,134.26
ObjectId(5e13d8e9054a095daa7afdad),38.65,2017-05-03,11427703S,Roberto Felix,Tuesta,112.7
ObjectId(5e13d8e9054a095daa7afdae),38.65,2017-05-03,11427703S,Roberto Felix,Tuesta,132.66
ObjectId(5e13d8e9054a095daa7afdaf),38.65,2017-05-03,11427703S,Roberto Felix,Tuesta,89.1
ObjectId(5e13d8e9054a095daa7afdb0),38.65,2017-05-03,11427703S,Roberto Felix,Tuesta,93.1
ObjectId(5e13d8e9054a095daa7afdb1),38.65,2017-05-03,11427703S,Roberto Felix,Tuesta,108.78
ObjectId(5e13d8e9054a095daa7afdb2),38.65,2017-05-03,11427703S,Roberto Felix,Tuesta,3.2
ObjectId(5e13d8e9054a095daa7afdb3),38.65,2017-05-03,11427703S,Roberto Felix,Tuesta,138
ObjectId(5e13d8e9054a095daa7afdb4),38.65,2017-05-03,11427703S,Roberto Felix,Tuesta,124.74
ObjectId(5e13d8e9054a095daa7afdb5),28.65,2017-05-03,28124362P,Gaston,"[""Garcia"",""Herrera-Perez""]",111.87
ObjectId(5e13d8e9054a095daa7afdb6),28.65,2017-05-03,28124362P,Gaston,"[""Garcia"",""Herrera-Perez""]",1.1
ObjectId(5e13d8e9054a095daa7afdb7),28.65,2017-05-03,28124362P,Gaston,"[""Garcia"",""Herrera-Perez""]",109
ObjectId(5e13d8e9054a095daa7afdb8),28.65,2017-05-03,28124362P,Gaston,"[""Garcia"",""Herrera-Perez""]",96.03999999999999
ObjectId(5e13d8e9054a095daa7afdb9),28.65,2017-05-03,28124362P,Gaston,"[""Garcia"",""Herrera-Perez""]",123
ObjectId(5e13d8e9054a095daa7afdba),28.65,2017-05-03,28124362P,Gaston,"[""Garcia"",""Herrera-Perez""]",154
ObjectId(5e13d8e9054a095daa7afdbb),37.35,2017-05-03,46963661F,Maria del Rosario,Ruiz,147
ObjectId(5e13d8e9054a095daa7afdbc),34.45,2017-05-03,37255005L,Amelia,"[""Cordoba"",""Garcia""]",5.800000000000001
ObjectId(5e13d8e9054a095daa7afdbd),13.9,2017-05-03,22520077H,Juanjo,Verasategui,172
ObjectId(5e13d8e9054a095daa7afdbe),48.45,2017-05-03,44533668X,Claudio,Navarro,116.62
ObjectId(5e13d8e9054a095daa7afdbf),48.45,2017-05-03,44533668X,Claudio,Navarro,129.35999999999999
ObjectId(5e13d8e9054a095daa7afdc0),48.45,2017-05-03,44533668X,Claudio,Navarro,103
ObjectId(5e13d8e9054a095daa7afdc1),48.45,2017-05-03,44533668X,Claudio,Navarro,3.15
ObjectId(5e13d8e9054a095daa7afdc2),48.45,2017-05-03,44533668X,Claudio,Navarro,5.2
ObjectId(5e13d8e9054a095daa7afdc3),48.45,2017-05-03,44533668X,Claudio,Navarro,110.88
ObjectId(5e13d8e9054a095daa7afdc4),48.45,2017-05-03,44533668X,Claudio,Navarro,121.52
ObjectId(5e13d8e9054a095daa7afdc5),48.45,2017-05-03,44533668X,Claudio,Navarro,94.08
ObjectId(5e13d8e9054a095daa7afdc6),48.45,2017-05-03,44533668X,Claudio,Navarro,145.04
ObjectId(5e13d8e9054a095daa7afdc7),48.45,2017-05-03,44533668X,Claudio,Navarro,176.22
ObjectId(5e13d8e9054a095daa7afdc8),48.45,2017-05-03,44533668X,Claudio,Navarro,1.8800000000000001
ObjectId(5e13d8e9054a095daa7afdc9),48.45,2017-05-03,44533668X,Claudio,Navarro,118.58
ObjectId(5e13d8e9054a095daa7afdca),48.45,2017-05-03,44533668X,Claudio,Navarro,104
ObjectId(5e13d8e9054a095daa7afdcb),32.5,2017-05-03,73573972P,Mario,Guerrero,93
ObjectId(5e13d8e9054a095daa7afdcc),32.5,2017-05-03,73573972P,Mario,Guerrero,101.92
ObjectId(5e13d8e9054a095daa7afdcd),32.5,2017-05-03,73573972P,Mario,Guerrero,129
ObjectId(5e13d8e9054a095daa7afdce),32.5,2017-05-03,73573972P,Mario,Guerrero,91.14
ObjectId(5e13d8e9054a095daa7afdcf),32.5,2017-05-03,73573972P,Mario,Guerrero,4.05
ObjectId(5e13d8e9054a095daa7afdd0),28.65,2017-05-03,15424498P,Jose Agustin,Olea,99.99
ObjectId(5e13d8e9054a095daa7afdd1),28.65,2017-05-03,15424498P,Jose Agustin,Olea,105.84
ObjectId(5e13d8e9054a095daa7afdd2),28.65,2017-05-03,15424498P,Jose Agustin,Olea,111.72
ObjectId(5e13d8e9054a095daa7afdd3),28.65,2017-05-03,15424498P,Jose Agustin,Olea,114.66
ObjectId(5e13d8e9054a095daa7afdd4),28.65,2017-05-03,15424498P,Jose Agustin,Olea,120.53999999999999
ObjectId(5e13d8e9054a095daa7afdd5),34.5,2017-05-03,11883774L,Baldiri,Cocha,139
ObjectId(5e13d8e9054a095daa7afdd6),34.5,2017-05-03,11883774L,Baldiri,Cocha,79.38
ObjectId(5e13d8e9054a095daa7afdd7),34.5,2017-05-03,11883774L,Baldiri,Cocha,101.92
ObjectId(5e13d8e9054a095daa7afdd8),34.5,2017-05-03,11883774L,Baldiri,Cocha,2.4
ObjectId(5e13d8e9054a095daa7afdd9),34.5,2017-05-03,11883774L,Baldiri,Cocha,106
ObjectId(5e13d8e9054a095daa7afdda),37.6,2017-05-03,02849935M,Berilo,Paredes,109.75999999999999
